214.172	-2.84933
215.927	9.97266
217.682	1159.91
219.436	1153.01
221.19	1161.79
222.943	1122.1
224.696	1177.93
226.449	1166.75
228.201	1162.7
229.953	1177.19
231.705	1173.14
233.456	1174.8
235.207	1123.62
236.958	1126.7
238.708	1062.64
240.458	1062.85
242.208	1134.49
243.957	1097.55
245.706	1132.07
247.455	1110.84
249.203	1161.1
250.952	1121.28
252.699	1104.32
254.447	1140.3
256.194	1164.85
257.94	1143.6
259.687	1166.72
261.433	1191.28
263.178	1188.64
264.924	1170.25
266.669	1243.53
268.413	1183.59
270.158	1248.3
271.902	1238.51
273.645	1198.6
275.389	1313.54
277.132	1265.03
278.875	1304
280.617	1341.55
282.359	1357.59
284.101	1353.54
285.842	1360.97
287.583	1401.43
289.324	1482.12
291.064	1420.64
292.805	1459.7
294.544	1474.34
296.284	1537.86
298.023	1493.59
299.762	1580.14
301.5	1609.2
303.238	1672.79
304.976	1631.39
306.713	1646.09
308.45	1580.2
310.187	1564.67
311.924	1600.96
313.66	1608.46
315.396	1513.71
317.131	1534.17
318.866	1561.83
320.601	1462.7
322.336	1491.8
324.07	1497.86
325.804	1477.96
327.537	1528.72
329.27	1501.6
331.003	1504.78
332.735	1471.88
334.468	1457.73
336.199	1504.2
337.931	1490.06
339.662	1494.68
341.393	1458.86
343.123	1469.25
344.853	1457.98
346.583	1488.61
348.313	1514.92
350.042	1450.15
351.771	1438.87
353.499	1533.16
355.227	1485.72
356.955	1499.04
358.682	1467.49
360.41	1512.65
362.136	1499.92
363.863	1484.29
365.589	1517.89
367.314	1534.13
369.04	1538.78
370.765	1526.04
372.49	1533.59
374.214	1554.19
375.938	1551.6
377.662	1524.35
379.385	1597.19
381.108	1581.55
382.831	1602.19
384.553	1606.86
386.275	1581.05
387.997	1601.7
389.718	1721.12
391.439	1676.43
393.159	1681.13
394.88	1675.66
396.599	1702.16
398.319	1702.5
400.038	1755.2
401.757	1767.19
403.475	1750.1
405.194	1776.64
406.911	1743.53
408.629	1781.74
410.346	1849.07
412.063	1839.26
413.779	1908.09
415.495	1909.94
417.211	1948.22
418.926	1901.98
420.641	1957.77
422.355	2006.29
424.07	2043.16
425.784	2066.92
427.497	2092.15
429.21	2158.25
430.923	2220
432.636	2254.04
434.348	2239.9
436.06	2291.48
437.771	2394.21
439.482	2432.7
441.193	2409.82
442.903	2562.34
444.613	2519.01
446.323	2509.3
448.032	2599.05
449.741	2675.66
451.45	2683.53
453.158	2789.47
454.866	2863.24
456.573	2856.52
458.28	2964.02
459.987	3011.51
461.693	3086.86
463.4	3100.69
465.105	3215.66
466.811	3288.17
468.516	3346.04
470.22	3513.93
471.925	3466.26
473.628	3538.88
475.332	3618.86
477.035	3619.62
478.738	3605.7
480.441	3698.96
482.143	3737.92
483.845	3756.33
485.546	3765.93
487.247	3862.24
488.948	3883.63
490.648	3966.77
492.348	4001.42
494.048	4097.86
495.747	4189.92
497.446	4308.51
499.145	4287.33
500.843	4405.99
502.541	4580.64
504.238	4880.55
505.936	5221.82
507.633	5919.77
509.329	6629.8
511.025	8196.47
512.721	10788.4
514.416	17021.9
516.112	33832.5
517.806	68373.6
519.501	86749.2
521.195	59280
522.889	27682.9
524.582	13061
526.275	7693.21
527.968	5356.79
529.66	4182
531.352	3367.25
533.044	2844.78
534.735	2437.39
536.426	2196.9
538.117	2034.68
539.807	1856.13
541.497	1687.85
543.187	1552.07
544.876	1491.7
546.565	1456.46
548.254	1277.61
549.942	1282.3
551.63	1217.39
553.318	1161.33
555.006	1146.74
556.693	1163.26
