266.246	-2.86591
267.991	1.43295
269.735	824.111
271.479	861.545
273.222	897.559
274.966	922.114
276.709	869.223
278.451	886.608
280.194	882.476
281.935	875.471
283.677	888.56
285.418	849.967
287.159	911.88
288.9	881.893
290.64	936.653
292.38	936.833
294.119	931.264
295.859	981.751
297.598	992.003
299.336	950.491
301.074	1055.66
302.812	1022.78
304.55	1044.55
306.287	1049.07
308.024	1055.03
309.761	1026.43
311.497	1046.79
313.233	1048.43
314.969	1028.46
316.704	1041.62
318.439	1030.29
320.173	1027.6
321.908	1084.01
323.642	1042.41
325.375	1029.62
327.109	1013.95
328.842	1022.8
330.574	1044.63
332.307	1059.26
334.039	1098.43
335.77	1061.11
337.502	1052.64
339.233	1025.4
340.963	1118.04
342.694	1072.02
344.424	1066.44
346.154	1057.97
347.883	1076.96
349.612	1029.45
351.341	1052.79
353.069	1060.22
354.797	1057.52
356.525	1076.53
358.252	1105.68
359.98	1117.47
361.706	1116.24
363.433	1104.86
365.159	1110.87
366.885	1128.46
368.61	1140.27
370.335	1098.46
372.06	1104.47
373.785	1146.72
375.509	1171.59
377.233	1160.21
378.956	1238.76
380.679	1243.35
382.402	1184.09
384.125	1230.76
385.847	1255.68
387.569	1267.54
389.29	1285.21
391.011	1310.15
392.732	1307.49
394.453	1320.83
396.173	1280.39
397.893	1316.98
399.612	1337.59
401.332	1342.21
403.05	1415.19
404.769	1392.19
406.487	1395.38
408.205	1360.72
409.922	1435.22
411.64	1464.62
413.356	1421.22
415.073	1497.24
416.789	1496.08
418.505	1531.34
420.22	1550.59
421.935	1556.73
423.65	1559.95
425.365	1564.63
427.079	1633.49
428.793	1679.04
430.506	1705.64
432.219	1741
433.932	1777.84
435.644	1741.7
437.356	1853.02
439.068	1832.95
440.779	1909.28
442.49	1892.13
444.201	1942.2
445.912	2005.44
447.622	2076.02
449.331	2117.39
451.04	2116.35
452.749	2138.73
454.458	2210.86
456.166	2242.04
457.874	2358.13
459.582	2355.68
461.289	2408.88
462.996	2466.5
464.702	2585.66
466.409	2549.56
468.114	2614.57
469.82	2666.41
471.525	2675.76
473.23	2755.49
474.934	2673.92
476.638	2790.37
478.342	2682.36
