214.172	1.42467
215.927	8.54799
217.682	729.573
219.436	748.245
221.19	717.031
222.943	707.191
224.696	742.981
226.449	726.01
228.201	684.78
229.953	692.047
231.705	677.91
233.456	640.927
235.207	643.907
236.958	606.903
238.708	615.59
240.458	657.136
242.208	651.547
243.957	644.526
245.706	696.107
247.455	639.054
249.203	666.345
250.952	646.449
252.699	637.99
254.447	681.034
256.194	616.767
257.94	652.667
259.687	684.285
261.433	664.369
263.178	691.705
264.924	694.701
266.669	720.62
268.413	716.457
270.158	703.694
271.902	726.763
273.645	681.021
275.389	724.169
277.132	748.689
278.875	743.092
280.617	708.797
282.359	743.372
284.101	795.186
285.842	765.188
287.583	811.281
289.324	762.604
291.064	825.952
292.805	803.121
294.544	830.575
296.284	796.238
298.023	853.89
299.762	843.987
301.5	852.775
303.238	880.265
304.976	870.362
306.713	887.794
308.45	846.227
310.187	859.342
311.924	875.343
313.66	895.669
315.396	861.274
317.131	888.808
318.866	860.161
320.601	845.915
322.336	846.077
324.07	890.929
325.804	875.239
327.537	894.155
329.27	904.424
331.003	910.369
332.735	911.987
334.468	887.627
336.199	874.806
337.931	876.419
339.662	919.912
341.393	870.98
343.123	904.377
344.853	926.227
346.583	924.962
348.313	906.35
350.042	889.177
351.771	903.811
353.499	888.078
355.227	894.038
356.955	872.509
358.682	903.072
360.41	914.83
362.136	887.502
363.863	923.879
365.589	896.542
367.314	921.346
369.04	946.161
370.765	976.782
372.49	914.647
374.214	932.226
375.938	938.212
377.662	923.895
379.385	963.248
381.108	932.97
382.831	1024.59
384.553	1013.18
386.275	1011.93
387.997	1001.97
389.718	1019.6
391.439	1019.81
393.159	1043.26
394.88	1053.64
396.599	1074.21
398.319	1102.05
400.038	1109.54
401.757	1073.41
403.475	1054.71
405.194	1095.67
406.911	1069.7
408.629	1067
410.346	1158.95
412.063	1162.1
413.779	1208.94
415.495	1209.19
417.211	1209.44
418.926	1171.8
420.641	1255.13
422.355	1307.88
424.07	1273.15
425.784	1304.04
427.497	1351
429.21	1362.95
430.923	1398.26
432.636	1423.37
434.348	1444.11
436.06	1437.11
437.771	1516.29
439.482	1531.21
441.193	1524.22
442.903	1606.4
444.613	1618.43
446.323	1629
448.032	1679.07
449.741	1771.58
451.45	1763.17
453.158	1797.2
454.866	1815.14
456.573	1915.08
458.28	1957.95
459.987	2014.02
461.693	2034.95
463.4	2121.84
465.105	2116.42
466.811	2260.52
468.516	2261
470.22	2202.81
471.925	2316.22
473.628	2337.24
475.332	2411.11
477.035	2396.93
478.738	2435.61
480.441	2402.34
482.143	2461.59
483.845	2409.22
485.546	2430.3
487.247	2533.68
488.948	2547.44
490.648	2468.57
492.348	2482.32
494.048	2499.02
495.747	2512.78
497.446	2466.21
499.145	2416.68
500.843	2445.15
502.541	2489.83
504.238	2524.22
505.936	2521.79
507.633	2572.4
509.329	2664.3
511.025	2633.89
512.721	2756.79
514.416	2974.11
516.112	3139.9
517.806	3220.2
519.501	3237.09
521.195	2876.19
522.889	2345.41
524.582	1873.46
526.275	1513.54
527.968	1255.38
529.66	1167
531.352	1085.97
533.044	996.044
534.735	913.469
536.426	863.385
538.117	795.536
539.807	760.198
541.497	733.721
543.187	723.508
544.876	710.331
546.565	685.307
548.254	652.871
549.942	615.979
551.63	630.908
553.318	638.436
555.006	603.001
556.693	634.235
558.379	554.32
560.066	560.354
561.752	596.044
563.438	584.292
565.123	581.435
566.808	597.861
568.493	611.326
570.178	563.948
571.862	605.613
573.546	589.392
575.23	607.317
576.913	602.971
578.596	632.786
580.279	618.042
581.961	621.123
583.643	636.094
585.325	692.69
587.007	721.057
588.688	663.189
590.369	703.457
592.05	666.389
593.73	730.473
595.41	720.179
597.09	674.163
598.77	709.997
600.449	748.819
602.128	726.605
603.807	705.873
605.485	729.815
607.164	726.95
608.842	725.573
610.519	765.918
612.197	743.679
613.874	787.017
615.551	764.773
617.228	742.52
618.904	788.856
620.58	805.376
622.256	751.791
623.932	799.636
625.608	795.271
627.283	777.472
628.958	749.221
630.633	770.218
632.308	770.319
633.982	765.939
635.656	783.956
637.33	763.146
639.004	785.645
640.677	763.333
642.351	776.87
644.024	735.125
645.697	739.693
647.37	739.776
649.042	774.236
650.715	720.506
652.387	708.623
654.059	728.134
655.731	702.788
657.403	695.381
659.074	714.891
660.746	700.001
662.417	694.082
664.088	722.569
665.759	665.779
667.43	685.287
669.101	676.365
670.771	709.342
672.442	658.512
674.112	658.561
675.782	678.067
677.452	652.666
679.122	625.763
680.792	661.734
682.462	675.249
684.132	609.406
685.801	639.388
687.471	575.03
689.14	622.98
690.809	618.516
692.479	618.542
694.148	615.572
695.817	623.084
697.486	617.113
699.155	594.664
700.824	620.146
702.493	602.185
704.162	606.692
705.831	575.244
707.499	593.229
709.168	594.734
710.837	582.754
712.506	566.278
714.175	584.255
715.843	575.265
717.512	590.243
719.181	593.233
720.85	533.303
722.519	540.785
724.188	585.713
725.857	569.221
727.526	557.222
729.195	546.719
730.864	534.718
732.533	494.257
734.202	557.139
735.872	570.591
737.541	558.581
739.21	530.099
740.88	536.057
742.55	542.012
744.22	582.399
745.889	591.34
747.56	562.853
749.23	547.839
750.9	567.25
752.571	535.772
754.241	519.261
755.912	577.566
757.583	562.546
759.254	563.982
760.925	547.466
762.597	580.307
764.269	587.714
765.941	553.25
767.613	560.654
769.285	597.951
770.958	570.964
772.631	551.454
774.304	563.327
775.977	567.722
777.651	588.546
779.325	577.995
780.999	592.831
782.673	571.826
784.348	622.478
786.023	611.917
787.698	586.435
789.374	587.814
791.05	607.088
792.727	568.19
794.403	577.018
796.08	578.385
797.758	615.517
799.436	570.678
801.114	589.912
802.792	583.816
804.471	586.653
806.151	582.043
807.831	598.266
809.511	612.99
811.192	571.18
812.873	587.384
814.555	564.923
816.237	615.296
817.919	572.031
819.602	588.203
821.286	588.028
822.97	610.116
824.655	609.926
826.34	588.964
828.026	568.011
829.712	610.819
831.399	612.097
833.086	573.368
834.774	599.828
836.463	587.772
838.152	569.8
839.842	600.661
841.532	554.591
843.223	594.296
844.915	588.157
846.607	589.403
848.3	583.262
849.994	593.359
851.689	619.672
853.384	560.421
855.08	639.789
856.776	596.78
858.474	577.372
860.172	591.837
861.87	607.757
863.57	611.891
865.271	596.905
866.972	608.379
868.674	603.681
870.377	603.388
872.08	617.764
873.785	640.921
875.491	598.085
877.197	578.73
