140.702	-6.28108
142.692	3.76865
144.682	2263.08
146.671	2350.43
148.659	2388.8
150.647	2414.61
152.635	2481.94
154.621	2449.91
156.608	2451.83
158.593	2341.71
160.579	2469.53
162.563	2439.97
164.547	2416.68
166.531	2363.13
168.514	2421.76
170.497	2440.05
172.479	2394.03
174.46	2373.21
176.441	2291.8
178.422	2344.16
180.401	2335.93
182.381	2318.86
184.36	2304.3
186.338	2320.06
188.316	2310.54
190.293	2244.13
192.27	2235.85
194.247	2122.58
196.223	2133.24
198.198	2123.65
200.173	2136.85
202.147	2085.47
204.121	2069.53
206.094	1961.09
208.067	1971.72
210.04	1941.79
212.012	1938.47
213.983	1969.38
215.954	1922.93
217.925	1861.24
219.894	1870.58
221.864	1876.11
223.833	1868.95
225.802	1879.56
227.77	1817.77
229.737	1818.21
231.704	1842.79
233.671	1773.32
235.637	1759.76
237.603	1809.78
239.568	1772.04
241.533	1811.91
243.497	1751.24
245.461	1838.22
247.424	1805.55
249.387	1758.85
251.35	1801.3
253.312	1778.78
255.273	1784.29
257.235	1801.28
259.195	1767.27
261.155	1794.46
263.115	1867.59
265.074	1790.18
267.033	1811.01
268.992	1861.21
270.95	1832.27
272.907	1879.94
274.864	1879.09
276.821	1908.9
278.777	1988.57
280.733	1951.95
282.688	1938.32
284.643	1945.15
286.597	1898.26
288.551	1967.77
290.505	1974.61
292.458	1980.17
294.411	2010.06
296.363	1990.01
298.315	1955.87
300.266	2002.42
302.217	2069.5
304.168	2035.35
306.118	2020.41
308.067	1991.36
310.017	2081.57
311.965	2102.55
313.914	2040.14
315.862	2121.44
317.809	2100.07
319.757	2106.95
321.703	2154.92
323.65	2110.43
325.595	2099.32
327.541	2101.06
329.486	2205.62
331.43	2175.24
333.375	2131.99
335.318	2216.04
337.262	2201.08
339.205	2107.62
341.147	2102.92
343.089	2105.94
345.031	2124.41
346.972	2140.32
348.913	2171.68
350.854	2200.49
352.794	2197.08
354.734	2170.48
356.673	2199.3
358.612	2202.34
360.55	2240.2
362.488	2182.63
364.426	2217.92
366.363	2220.96
368.3	2256.28
370.236	2327.76
372.172	2308.87
374.108	2351.98
376.043	2285.29
377.978	2350.37
379.912	2414.19
381.846	2454.76
383.78	2453.98
385.713	2432.5
387.646	2425.24
389.578	2385.64
391.51	2458.6
393.442	2478.52
395.373	2498.45
397.304	2491.19
399.234	2540.92
401.164	2519.42
403.094	2541.96
405.023	2594.32
406.952	2657.06
